logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
THAP1	-0.2326267398004	-0.46208118530836	-0.00317229429243931	3.6899784482962	-2.00337047244907	0.0469549834017693	0.0748195035594455	-5.38146044471126
NHLRC1	-0.401242412837012	-0.797390186115098	-0.00509463955892719	2.3933950341723	-2.0014637316048	0.0471622684420111	0.0751426847784547	-5.13589148432684
ACADM	0.269353145462788	0.00336991128010333	0.535336379645473	5.59655962958755	2.00108667268339	0.0472033510992998	0.0752010230034557	-5.63776171652394
SMAD1	0.245953655597321	0.00291774770609926	0.488989563488542	5.39060989523685	1.99977414063559	0.0473465959290937	0.0754220922943536	-5.62745684196526
ABHD3	0.350536152128016	0.0041460453655438	0.696926258890488	4.81179473625858	1.99970275936113	0.0473543967891044	0.0754273808810555	-5.54668005036229
IL15	-0.484655372549594	-0.963680037856944	-0.00563070724224474	1.10807001026399	-1.99927836230057	0.0474007993134269	0.0754941484381602	-4.95087431161562
CD8B	-0.80837566035197	-1.60741582260408	-0.00933549809986134	0.999263327209497	-1.99913779723188	0.0474161768618895	0.0755114952806231	-4.95446615055181
SLFN13	-0.704842916885922	-1.40161456992755	-0.00807126384429135	2.86192493895958	-1.99894100273949	0.0474377129198086	0.0755386454998711	-5.2386072050299
P2RY1	-0.560860985795544	-1.11544959271739	-0.00627237887369791	-0.406448436659827	-1.9983998938753	0.0474969715941038	0.0756258534660943	-4.79663417376174
IL27	-0.633120763188167	-1.25921003212287	-0.00703149425346816	-3.46557977433607	-1.99824349012669	0.0475141116087149	0.0756459889066015	-4.52921871632006
BCL7C	-0.346731020510487	-0.689648424097234	-0.00381361692373927	5.12640578184251	-1.99802667252541	0.0475378809603646	0.0756766739366198	-5.60870581911671
RASSF8	0.496376083792575	0.00536901859169958	0.987383148993451	4.61528707210263	1.99765836173322	0.0475782814042058	0.0757338260876592	-5.53029197078069
AP4E1	0.261796268464438	0.0027979128833448	0.520794624045531	4.25817134112117	1.99739774756061	0.0476068860908713	0.0757721930377872	-5.47683930277169
ADCK5	-0.374908165502292	-0.745961423179914	-0.00385490782466902	2.8295112008505	-1.99658020538522	0.0476967132783978	0.0759079866328137	-5.23501630954039
IL12RB1	-0.636624721855708	-1.26688745663481	-0.00636198707660174	0.674321708200237	-1.99599744182978	0.047760832057893	0.0760028442078382	-4.89516015714063
RABGGTA	0.199194511091338	0.00198424518859397	0.396404776994082	4.53012467393564	1.99593300078554	0.0477679266995128	0.0760069486844597	-5.52518711209275
GPS1	-0.226165624968361	-0.450107241973886	-0.00222400796283503	6.57158300414086	-1.9956753710633	0.0477962994029574	0.0760449062240058	-5.70981833859563
LRRC2	0.646998585496291	0.00632490173882527	1.28767226925376	-1.372899996314	1.99555892572039	0.047809128196536	0.0760533894975427	-4.69891933798089
ACVR1	0.229877542231814	0.00224563359241045	0.457509450871218	5.5328860644797	1.9955449545575	0.0478106675971601	0.0760533894975427	-5.64489556959633
RGPD3	0.289539797402359	0.00265216893219761	0.57642742587252	3.68525361210837	1.99431867568943	0.0479459481231175	0.0762613762408048	-5.39000892154004
NKIRAS2	-0.187281842489056	-0.372894113436751	-0.00166957154136105	5.58573784131613	-1.99382528595781	0.0480004694400179	0.0763408826609808	-5.66116830648456
LGMN	-0.276040646095917	-0.549636294078866	-0.00244499811296883	6.78704233978213	-1.99370987893717	0.0480132299168076	0.0763539630788496	-5.71501474702662
LONRF3	-0.612479695014238	-1.21955044209324	-0.00540894793523161	-0.550409960144035	-1.99365726636293	0.0480190482092582	0.0763541765378843	-4.78582627789146
KIAA0368	0.176124428755377	0.00155271268471896	0.350696144826034	7.46845903971193	1.99362663339368	0.0480224361080367	0.0763541765378843	-5.72068230311567
LZTS2	-0.242896612429461	-0.483659042478491	-0.00213418238043064	6.3243327781262	-1.99356706558282	0.0480290246794718	0.0763574397836747	-5.70793097412519
EIF5A2	-0.396016810227753	-0.789128912866079	-0.0029047075894279	2.47160177766904	-1.99065187506916	0.0483524017681944	0.0768642911477964	-5.18689309019848
GATAD2B	-0.20470321816163	-0.407947537855955	-0.0014588984673044	6.20177184332676	-1.99023502139501	0.0483987932546278	0.0769307730741406	-5.70754757668751
RAB3GAP2	0.210153655392708	0.00143444127118422	0.418872869514232	6.21089199799302	1.989631408328	0.0484660360485512	0.0770303828538629	-5.70415864610386
STARD3	0.301140737274448	0.00200834600523409	0.600273128543662	5.4094569374657	1.98931783867546	0.0485009991315932	0.0770786743185525	-5.64689816040436
POP5	-0.262957623051129	-0.524177775646338	-0.00173747045591943	3.95874179326029	-1.98919425850328	0.0485147842236643	0.0770933033925177	-5.45402331194736
NIT2	-0.211989979177432	-0.422602589044368	-0.00137736931049709	5.63315429363548	-1.98897384791253	0.0485393787827365	0.0771251050641687	-5.67807631793198
SALL1	0.679735581661646	0.00437499948555975	1.35509616383773	0.346489820785638	1.98885172128544	0.0485530108594548	0.0771394838883626	-4.89535780135175
LRRC37B2	0.24434974648811	0.00137244042204929	0.487327052554171	4.4530785642668	1.98721240986332	0.0487363094449991	0.0774233953272621	-5.53986545676097
PPP2CB	0.238999596811837	0.00124089598067142	0.476758297643003	6.27225807882912	1.98636411034166	0.0488313917216575	0.0775671243607305	-5.71151506059851
FBXW7	-0.209957768238902	-0.418842366766552	-0.00107316971125157	4.29440255426899	-1.98620302257987	0.0488494651222417	0.077583008163222	-5.51639076652624
ST5	-0.309828990893076	-0.618078395865089	-0.00157958592106222	5.78369063405408	-1.98617685200927	0.0488524018908183	0.077583008163222	-5.68391847126217
HS3ST3A1	-0.556316665910373	-1.10980408314378	-0.00282924867696888	0.236809631900315	-1.98615175690468	0.0488552181150213	0.077583008163222	-4.879162963117
KLHL5	0.352408223407356	0.00166386333614293	0.703152583478569	5.39079902623181	1.98542482667815	0.0489368554887398	0.0777053191625278	-5.64223678476364
MYO3B	-1.26205791610036	-2.51829765872086	-0.00581817347985614	-0.903392167129603	-1.98520274485018	0.0489618192821178	0.0777376253514327	-4.78238007141179
TSC22D2	-0.196513544179786	-0.392140856599181	-0.000886231760390876	4.73932337389303	-1.98500273878616	0.0489843108207586	0.0777660005702	-5.58285846384899
OGFOD1	-0.216522359594	-0.43207557094655	-0.00096914824145039	5.57479401008731	-1.98493534120301	0.0489918919406795	0.0777707013426498	-5.67764069624827
ATL3	-0.301030697931226	-0.600751037556903	-0.00131035830555054	4.9789439854947	-1.98468999296327	0.0490194979857938	0.077807186194707	-5.6081075007777
SPATA9	0.385406222934851	0.001648403864974	0.769164042004728	-1.77111971221487	1.98453880707976	0.0490365156555659	0.077825682314816	-4.69732143128875
SFXN4	-0.225456538820409	-0.449952688046484	-0.000960389594334504	4.48351418580352	-1.98450432616693	0.0490403975710362	0.077825682314816	-5.55477420753512
FGD5	0.479803222923406	0.00196238157376516	0.957644064273048	4.66107817600216	1.9841660068478	0.0490784999134138	0.0778788074135082	-5.53966431934834
MAPKAP1	-0.13701201693696	-0.273475565593198	-0.000548468280721304	6.39747335594474	-1.98399288054052	0.0490980075232551	0.0779024187613302	-5.72542733827401
DDIT4L	-0.711876368367892	-1.42100624366289	-0.00274649307289054	0.474922888696141	-1.98370416113675	0.0491305546091773	0.0779467130759926	-4.92718838502776
ZNF239	0.304058657128612	0.00110940511577906	0.607007909141446	3.7209337815224	1.98328715459142	0.0491775956755552	0.0780139918958271	-5.42617233594005
FLT3LG	0.427008797587422	0.00146274981842376	0.852554845356421	2.04166347168701	1.98284319832679	0.0492277187998564	0.0780861468675068	-5.10250810114445
TXNDC3	0.702909741127525	0.0022384923401515	1.4035809899149	-2.6681838492914	1.98236387701756	0.0492818832799426	0.0781646981297723	-4.61285016824826
TRIM26	-0.193253582119776	-0.385910344306617	-0.000596819932935116	6.47609381710016	-1.98217231455458	0.0493035444294911	0.0781916867704563	-5.72893744373923
PRKCZ	0.362158992674788	0.0010922550307601	0.723225730318815	4.38460413229682	1.98202853195333	0.0493198081159981	0.0782101111650114	-5.52874759437399
MARCH6	0.249924968467804	0.000737825602907027	0.499112111332701	7.02532671852501	1.98190177165445	0.049334150129178	0.0782254850343305	-5.74109536633974
C8orf79	0.769601822403926	0.00216301682078734	1.53704062798706	1.3483288466188	1.98162029906226	0.049366009360492	0.0782686291386608	-5.03397369048859
FBXO9	0.208877482371792	0.000580684798244219	0.417174279945341	5.69358781220811	1.98155961107486	0.0493728807777953	0.0782721512650808	-5.68773726317576
TNFSF8	0.543209930633631	0.00141938346643822	1.08500047780082	0.79904599377949	1.98122768425847	0.0494104776423259	0.0783243780161288	-4.9324163870871
ILDR2	0.690046964591498	0.00168430237876682	1.37840962680423	-3.14252511846503	1.98088587301173	0.0494492194546198	0.0783784097061785	-4.57975351310219
FAM122A	0.211097748851141	0.00050277830472753	0.421692719397554	4.53366809361663	1.98076848422362	0.0494625305544388	0.0783860596540239	-5.55318589129894
GAS2L2	0.946269141884075	0.00225027724515681	1.89028800652299	-2.63988915988259	1.98076117727443	0.0494633592137493	0.0783860596540239	-4.64128061986183
EP300	0.235685234831281	0.000480882181642578	0.470889587480919	6.98546953587764	1.98009091788796	0.0495394213784637	0.0784992073862072	-5.74282660223334
MYH9	-0.247463957113574	-0.49444603921798	-0.000481875009167909	10.3428391737714	-1.97990620305791	0.0495604005395615	0.0785250585732717	-5.69959399254189
APOLD1	0.398488796087924	0.000698978032376674	0.796278614143471	4.71474802621983	1.97952305007388	0.0496039415032558	0.0785803663714991	-5.57481826228457
MRE11A	-0.23623607891175	-0.472058518945741	-0.00041363887775861	4.59333324285766	-1.97951687024004	0.0496046440363304	0.0785803663714991	-5.57791517019579
IFNGR2	-0.205022701684408	-0.40974737220247	-0.000298031166346219	6.79911359522931	-1.97892749129127	0.0496716842978128	0.0786791626785624	-5.74507183071878
ADORA2A	0.622576479643182	0.000789581100636427	1.24436337818573	3.36074094907107	1.97856012820698	0.0497135096747815	0.0787380041734661	-5.34064348439224
SCN3A	0.769409357568383	0.000934103182163248	1.5378846119546	-1.39998411762599	1.9784527692425	0.0497257384433984	0.078749962858004	-4.73756179635839
ZNF644	-0.224853225092964	-0.449496441931385	-0.000210008254542982	5.74012489002007	-1.97789814004581	0.0497889543120319	0.0788426592600595	-5.70100417798911
PORCN	0.2022284781315	0.000164653835059037	0.40429230242794	3.40439346494226	1.97766102997678	0.0498160005544457	0.0788780676637178	-5.37682485804644
CLCN7	0.241485729309124	0.000180081865214454	0.482791376753034	6.56407059117224	1.97752551371027	0.0498314639667636	0.078894408432236	-5.74015749739067
PPP1R14A	-0.740112189414331	-1.47968632213202	-0.000538056696641642	-0.239243807551189	-1.97748844525478	0.0498356944608783	0.078894408432236	-4.85437540405421
TGIF1	0.227776450692672	0.000151229118113577	0.45540167226723	6.23117252432857	1.97736366822902	0.0498499370650751	0.0789095345699086	-5.72726611916288
PCSK2	1.25593957338234	0.000807785608029521	2.51107136115665	-4.32257308320648	1.97732258336841	0.0498546274280511	0.0789095386456403	-4.53935870345107
ASTE1	0.188382691194554	0.000115275967670164	0.376650106421438	3.45912148525508	1.97726075828218	0.0498616862578382	0.0789117595336862	-5.3718120246531
MIS12	0.21050511184135	0.000125346699397871	0.420884876983302	4.45310580143272	1.97722817810944	0.0498654064135816	0.0789117595336862	-5.55574311585705
POMP	-0.250810869923331	-0.501504172222455	-0.000117567624206838	6.49017203680389	-1.97697753260038	0.0498940341461069	0.078939895866876	-5.74371133133849
LOC150197	-0.703597180120833	-1.40687043196523	-0.000323928276431684	-3.2658358089573	-1.97696099489614	0.0498959235062854	0.078939895866876	-4.60482082116305
ZNF702P	0.539169752310735	0.000245050920429368	1.07809445370104	2.46921936467104	1.97694934127891	0.0498972549173386	0.078939895866876	-5.19117751040389
PTPRN	-0.898022131428029	-1.79575922819995	-0.00028503465611307	-1.24537944156376	-1.97667822717554	0.0499282378550529	0.0789814893162395	-4.77311932216308
KDM4A	-0.186685093332827	-0.37337067202642	4.85360765550835e-07	6.28949599896065	-1.97604568665189	0.050000587986106	0.0790885075709569	-5.73510189845937
AKNAD1	0.616077234461786	-2.57915650446749e-05	1.23218026048862	-3.62300712621951	1.97596810187988	0.05000946826007	0.0790951216030966	-4.55550116005287
NCRNA00202	-0.823901056758493	-1.64787838902318	7.62755061974874e-05	-1.45547249833319	-1.97586790131008	0.0500209390915196	0.0791058312408445	-4.75524718012857
IGFL1	-1.14846593784815	-2.29706923448673	0.000137358790429865	-2.59541820757764	-1.97581451284277	0.0500270518439081	0.0791080661050732	-4.67439888998419
PTGER2	0.661905755803976	-0.000140016127596732	1.32395152773555	1.25248865600024	1.97563290896428	0.0500478494511751	0.0791335196140926	-5.00579335254143
WEE1	0.290149910338051	-0.000138063752064876	0.580437884428166	5.91051158431535	1.97511099537904	0.0501076607072584	0.0792206492613206	-5.71442312681869
GJA4	0.38156895531914	-0.000222980284404928	0.763360890922686	3.39259897453469	1.97489673907858	0.0501322319801188	0.0792520530542205	-5.34804208974005
MARS	-0.190567892813679	-0.381267764313126	0.000131978685768308	6.67711174960002	-1.97468324803166	0.0501567256392269	0.0792833282641663	-5.75285283784314
MEFV	-0.467679685551802	-0.935697433835325	0.000338062731719879	-1.4502128658922	-1.9746234655931	0.0501635862468288	0.0792867274453398	-4.74079207860024
C2orf63	0.367036754354606	-0.000297213493624493	0.734370722202836	1.74928323778332	1.97445198217243	0.0501832700208603	0.0793103919126037	-5.10119832543311
SLC10A5	-0.466081231322811	-0.932731858974342	0.000569396328719385	-1.61301863875247	-1.97363969253219	0.0502765977982148	0.0794504290966344	-4.75212786423211
B3GALT5	1.07160728803112	-0.00145897192490563	2.14467354798715	-0.105129512361271	1.97336412829719	0.0503082920302009	0.0794930516985236	-4.8729624271514
DNAH1	0.395195451056475	-0.000569748852931984	0.790960650965881	2.41865440673259	1.97320607506873	0.0503264782752082	0.0795143240854683	-5.20337031808615
APITD1	0.24620135947641	-0.000370029737902261	0.492772748690722	3.72710059895857	1.97308536424849	0.0503403714994496	0.0795288102721947	-5.43471125714468
FBXL4	-0.247674011923109	-0.495790971658498	0.000442947812280575	3.97536041358539	-1.97252310323373	0.0504051277785786	0.0796236407560824	-5.4898150563451
FAM41C	-0.353761596197274	-0.708178526230315	0.000655333835766325	-0.619194969090518	-1.97239701177499	0.0504196595593177	0.0796391225825274	-4.82814191185617
CADPS	0.698023195021001	-0.00142303359091867	1.39746942363292	-1.81899925762847	1.97203051982587	0.0504619171354385	0.0796983909871304	-4.71716122502688
COX11	0.236133485175838	-0.000511548577045218	0.472778518928721	5.18551365357815	1.97177925347596	0.0504909061866691	0.0797334629092943	-5.66363546025004
CMTM8	0.435230721460963	-0.000948021052547987	0.871409463974474	3.09641311665231	1.9717559385953	0.0504935967809111	0.0797334629092943	-5.33749176257286
DARS2	-0.295639852697812	-0.591932019157884	0.000652313762259604	5.46094816225055	-1.97170037114358	0.0505000098899988	0.0797361097906716	-5.6906384787056
GPN3	0.179363725176342	-0.00045190812506013	0.359179358477743	4.48452310991902	1.97108466294441	0.0505711156936446	0.0798408919969161	-5.56938457786798
HCFC1R1	0.320033110165252	-0.000858255681982056	0.640924476012485	5.76142721047178	1.97076568086802	0.0506079870308208	0.0798916107746231	-5.71281490817525
ITGAV	0.335616230808045	-0.0010915799900949	0.672324041606186	7.44648456331999	1.96964462426821	0.0507377511895244	0.0800889502788133	-5.76633541226406
C21orf63	-0.461561339852955	-0.924759190108717	0.00163651040280705	3.54602493576215	-1.96906929837954	0.0508044553593329	0.0801867226501313	-5.40303937153626
REXO1	-0.217681020799827	-0.436150076653726	0.000788035054072489	4.72381691766817	-1.96892305353225	0.0508214230347439	0.0802059829311686	-5.61007176359104
ZNF37A	0.252115041885623	-0.00104554757177427	0.50527563134302	5.12787419012806	1.96788977845039	0.0509414427298015	0.0803878602672493	-5.65974430887027
GTF3A	-0.284364514110409	-0.56995925435449	0.00123022613367252	6.96895678865695	-1.96753879986643	0.0509822650384159	0.0804447382256895	-5.77045685303127
C6orf134	-0.308690802933941	-0.618754971678181	0.00137336581029862	3.67723591297688	-1.96729831123928	0.0510102522371787	0.080481354945021	-5.4537546898577
GPR141	0.654471126374501	-0.00296183149606166	1.31190408424506	-1.1517131549636	1.96714842658056	0.0510277018461374	0.0804939992005213	-4.75689848149169
CAMKK1	0.374783594627769	-0.00170383138377961	0.751271020639317	3.38797242595535	1.96710800912872	0.0510324081201051	0.0804939992005213	-5.40232350331448
IREB2	0.236451010956038	-0.00107515892290591	0.473977180834983	5.97307689424825	1.96710625742771	0.0510326120993266	0.0804939992005213	-5.73223062573109
SERTAD4	-0.615646008076999	-1.23415228110899	0.00286026495499259	3.73177205179876	-1.96691263240382	0.051055163281812	0.0805220241284308	-5.42890901018828
