logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
FSTL3	1.025935708691	0.609532707920054	1.44233870946194	4.39356673706533	4.86807761399302	2.8174206162987e-06	1.07761057110102e-05	3.55147802308948
SCN4A	1.52972634461724	0.908752959483422	2.15069972975106	-0.0853066788115987	4.86734306301518	2.82647746252168e-06	1.0808290578516e-05	4.12855608794293
SUMF1	0.597579142510525	0.354925604467407	0.840232680553642	6.02664705402863	4.86586438831015	2.84479482331167e-06	1.08758644698627e-05	3.37837365415597
WDR74	-0.701433348226535	-0.986283430561445	-0.416583265891625	4.82942440776092	-4.86543033515748	2.8501935420903e-06	1.08940299486844e-05	3.47686161210736
CTDSPL	0.577744222195003	0.343112597544588	0.812375846845418	5.96817719548313	4.86519510786814	2.85312342718977e-06	1.09027529284644e-05	3.37824052864955
PLCL1	1.47384732293289	0.875233667165095	2.07246097870069	3.25675076547034	4.86471133824592	2.85915821953955e-06	1.09233341601247e-05	3.72032570124133
GOSR1	0.430101429719691	0.255406827089692	0.604796032349691	6.08951769795667	4.86454916641657	2.86118400155959e-06	1.09285932149427e-05	3.36829222063222
CATSPER2	0.946722632794829	0.562174084964228	1.33127118062543	0.222055087528942	4.8643272231184	2.86395867789209e-06	1.09367097152807e-05	4.09931702672388
AGTPBP1	-0.695495180223291	-0.97800986964351	-0.412980490803072	3.92997337898635	-4.86412009249255	2.86655052216448e-06	1.09434368417431e-05	3.59342576634426
CCDC158	1.87231072071747	1.11175999467788	2.63286144675707	-1.29448378635337	4.8640825511599	2.86702052350068e-06	1.09434368417431e-05	4.19642814729245
C6orf162	-0.614950118289368	-0.86488375197341	-0.365016484605325	2.18103874895481	-4.86145627895679	2.9000863104173e-06	1.10671396198718e-05	3.87110246495618
CDC42EP3	-0.977302711667022	-1.37451435588436	-0.58009106744968	4.56444889567649	-4.86136612802088	2.90122788058856e-06	1.10689866078756e-05	3.48536485203113
HELQ	0.392408649391379	0.232907612501576	0.551909686281182	3.43210097021534	4.86100713985037	2.90577802409135e-06	1.10838344617108e-05	3.66750797189182
NCRNA00110	2.32440385137458	1.37942937929972	3.26937832344944	-3.24300690619298	4.86007205481502	2.91766263195959e-06	1.11266459183905e-05	4.27930438115287
RNF208	0.890264206781421	0.528277445517161	1.25225096804568	2.62820032688439	4.85934152658033	2.92698015097483e-06	1.11596504827541e-05	3.80171784169484
NPEPPS	0.633240205210293	0.375717971455336	0.89076243896525	7.02763918185899	4.85853066758843	2.93735600948499e-06	1.1196674299742e-05	3.32097803500906
RSAD1	0.570040193051176	0.338206125741664	0.801874260360687	5.33202249528082	4.85824510903125	2.94101853274953e-06	1.12057920422143e-05	3.39393922126143
OSR1	-2.2464312364472	-3.16005067082813	-1.33281180206626	1.16052710291026	-4.85824036764034	2.94107938231467e-06	1.12057920422143e-05	3.95655008298584
FANCI	-0.770875651537552	-1.08440321085085	-0.457348092224254	5.6497496462371	-4.85802566699089	2.94383606359886e-06	1.12137570623579e-05	3.36689299614821
SP2	0.366541106177916	0.217452836717397	0.515629375638435	4.89573286381786	4.85769687213608	2.94806252784039e-06	1.12273159572709e-05	3.43463625211776
PTPRK	-1.00515547198417	-1.41405662445986	-0.596254319508474	6.65131053288432	-4.85697764826956	2.95732823353889e-06	1.12600556786157e-05	3.31696203470468
CFB	1.71412306465938	1.01676233943503	2.41148378988373	8.43279432132305	4.85663776123922	2.96171678385797e-06	1.12742149757307e-05	3.32533737178265
DUSP4	1.67504578433788	0.993505417789596	2.35658615088617	5.18361699673882	4.85608518946718	2.96886494625357e-06	1.12988703685929e-05	3.41913968863977
SLCO1A2	-2.23539009526023	-3.14494046057041	-1.32583972995004	-4.32080740575557	-4.85598982278301	2.97010031610452e-06	1.13010168673118e-05	4.2887528638728
C12orf24	-0.965585429631416	-1.35853655482229	-0.572634304440546	1.95347361983527	-4.85515797428051	2.98089713300313e-06	1.13395347886648e-05	3.87384061807258
IL1A	-1.47228725028169	-2.07152893794063	-0.873045562622741	-3.2398898733413	-4.85446898719875	2.98986849033739e-06	1.13697250358796e-05	4.25441101147521
EIF5B	-0.465674977058574	-0.65521390324639	-0.276136050870759	7.69587274201229	-4.85440139821565	2.99074997970936e-06	1.13697250358796e-05	3.30256703659495
PLA2G16	1.17477698863212	0.696618689453494	1.65293528781074	5.94217473477638	4.85439298152459	2.99085976705726e-06	1.13697250358796e-05	3.34335217408785
TXNDC5	-0.546746044385674	-0.769345258960206	-0.324146829811142	8.28570979764863	-4.85303272935836	3.00865430441086e-06	1.14347884186381e-05	3.30538696955015
HGS	-0.454403944976733	-0.639478293990607	-0.26932959596286	6.44816823557593	-4.85117633289909	3.03310489517743e-06	1.15232814387163e-05	3.29567956598668
C11orf46	0.421865248935801	0.250043055463671	0.593687442407932	5.09019964998226	4.85116103377606	3.03330719746641e-06	1.15232814387163e-05	3.38502630643103
BSN	1.28548397105287	0.761745644154896	1.80922229795083	1.10978786456657	4.84957307045276	3.05437628956652e-06	1.16007030871555e-05	3.95330633545468
BCR	-0.503822984630393	-0.709102480708371	-0.298543488552414	6.29364943168173	-4.84935079632317	3.05733671012203e-06	1.16093275076662e-05	3.29405934674621
HINT2	0.645690110952316	0.382573872625461	0.90880634927917	4.58508982420335	4.84872643203233	3.06566736049048e-06	1.16383352907389e-05	3.44057275062121
FAM131B	1.30155955475588	0.771168106035453	1.83195100347631	0.820542713916375	4.84862648433897	3.06700296404225e-06	1.16407803593513e-05	3.96826414345316
RASL10B	-1.51610696589021	-2.13399589166577	-0.898218040114647	1.50367838521966	-4.84808951229739	3.07418819040551e-06	1.16654215079116e-05	3.89286596326263
FAM196A	2.82085579481501	1.67113432322376	3.97057726640627	1.11953279351778	4.84774136258031	3.07885549533725e-06	1.16804991104376e-05	3.94396178110691
TFR2	-1.68302025867082	-2.36903835892131	-0.997002158420335	0.749344665098203	-4.84735656873622	3.08402203906442e-06	1.1697463493369e-05	3.97152192572886
ZNF174	0.432948630891418	0.256469040371891	0.609428221410945	4.04963110700417	4.84722390615732	3.08580521705608e-06	1.17015902722922e-05	3.51026690724982
XK	-1.88526371599264	-2.65399379064983	-1.11653364133544	0.29952111574471	-4.84562091545228	3.1074308507333e-06	1.17809422320706e-05	3.99825524238305
DPEP1	1.72773659150761	1.02319904064294	2.43227414237228	-0.580802384391143	4.84534364763123	3.11118628027687e-06	1.17925239036029e-05	4.08178580995986
CDHR4	2.7444969657181	1.6253025996018	3.86369133183439	-4.01294684704132	4.84516351078091	3.11362848368483e-06	1.17991238779529e-05	4.24257522119656
PARD3B	1.32231479869436	0.783006424119776	1.86162317326895	1.5812123255375	4.84449924270898	3.12265035208385e-06	1.18306489706566e-05	3.87435684151041
C7orf60	-0.392413569186348	-0.552464464527797	-0.232362673844899	3.73151636610365	-4.84436777561029	3.12443889403029e-06	1.18347614543681e-05	3.54231904823622
FAM119A	-0.52821430166283	-0.743729661841767	-0.312698941483894	3.49177496126461	-4.84265048643017	3.14789306607002e-06	1.19209187809126e-05	3.57738474119114
POSTN	1.41893892027673	0.839892492448328	1.99798534810514	9.6928045961615	4.8417405393765	3.16038986076536e-06	1.19655516253404e-05	3.28620701872394
TMEM167B	0.407786979804112	0.241359259166879	0.574214700441345	6.20227507347621	4.84126536238943	3.1669348099566e-06	1.198763518237e-05	3.2648267822107
CARS2	-0.562585380885454	-0.792195096692328	-0.332975665078581	5.17235426042273	-4.84115936968056	3.16839651257595e-06	1.19904717842156e-05	3.33263080298231
NPB	-2.08194956880595	-2.93196087937096	-1.23193825824094	-4.04368362050474	-4.83945770813953	3.19195309946883e-06	1.20769041410112e-05	4.2234910676307
COMP	2.22554269298226	1.3168797668699	3.13420561909463	5.71860860792605	4.839319758005	3.19387019918756e-06	1.20814420366122e-05	3.3215976146216
LOC100124692	-2.50753621246792	-3.53138582286799	-1.48368660206785	-3.29205781410296	-4.83907376544576	3.19729153776255e-06	1.20916666940366e-05	4.18289548289547
SUMO3	-0.422868278199737	-0.595537418755893	-0.250199137643581	7.0536239697657	-4.83884352314118	3.20049703331027e-06	1.21010706562695e-05	3.23466166625616
PDPK1	0.596093305616346	0.352679347886092	0.8395072633466	6.31421860449803	4.83860271761876	3.20385292323991e-06	1.21110389079042e-05	3.25242185421987
CCDC152	0.98360979835872	0.581916529178421	1.38530306753902	1.37270331381794	4.83815179300085	3.21014622355399e-06	1.21320742600535e-05	3.87466574146244
SGCD	1.31807137684364	0.779782733328097	1.85636002035918	3.83250357879034	4.8381007700207	3.2108590761325e-06	1.21320742600535e-05	3.50895220613235
CHMP2A	0.647869537349508	0.383243915912057	0.912495158786959	6.73800754273904	4.83734282670506	3.22146653251119e-06	1.21694223836986e-05	3.23484389765871
PHC3	0.492617580726741	0.291400083769985	0.693835077683496	6.28340123286754	4.83721468840266	3.2232631858899e-06	1.21734774978875e-05	3.24591859941071
GBGT1	-0.843665738344626	-1.18828194526551	-0.499049531423745	2.31562214587536	-4.8371094326049	3.22473972501987e-06	1.21749143451716e-05	3.75010677841925
SLC25A20	0.604779350485579	0.357740941251151	0.851817759720008	4.10682593528788	4.8370844568331	3.22509018387216e-06	1.21749143451716e-05	3.46048607128242
RRAGB	0.507715351503817	0.300319931126185	0.71511077188145	3.99482743957617	4.83695816391395	3.22686288516474e-06	1.21788750999951e-05	3.4774946737864
ZBTB41	0.734284371183163	0.434319696638339	1.03424904572799	6.10600734826397	4.83665789318273	3.23108140366594e-06	1.21920630504167e-05	3.25356982917524
PPP1R8	-0.288688797894337	-0.406674010716022	-0.170703585072651	5.79884991410829	-4.83452210221049	3.26124174364428e-06	1.23031112215966e-05	3.25399916551916
ANKRD1	-2.53330305624973	-3.56868874286415	-1.49791736963531	-2.6327789375346	-4.83432883741959	3.26398432595126e-06	1.23106986687738e-05	4.13677577766442
NUDT8	-1.24952500753276	-1.7602762415401	-0.738773773525422	1.63209505416875	-4.83377828050943	3.27180942186329e-06	1.23374480282762e-05	3.82530801453761
MTHFSD	-0.507801859387657	-0.71538675937207	-0.300216959403245	3.66656155010121	-4.83336647964359	3.27767424559287e-06	1.23567952018062e-05	3.51074742112311
SH3D19	0.71857425060679	0.424817686839062	1.01233081437452	5.8449195451593	4.83320559400127	3.27996832674079e-06	1.23626750658369e-05	3.25142905324014
DHRS4	0.631416367876884	0.373262037069131	0.889570698684638	5.02054473665966	4.83267532408107	3.28754050296929e-06	1.23884417475894e-05	3.31953998401962
CENPM	-1.04522837321233	-1.47260120906872	-0.617855537355938	2.77653018781104	-4.83231764158724	3.29265771557129e-06	1.24049479243983e-05	3.66326671186058
HERC3	0.732382120635608	0.432917301008027	1.03184694026319	4.75209593945302	4.83218020356408	3.29462603439223e-06	1.24095860454071e-05	3.3491259232657
AKR7A2	0.526291688034975	0.311091733400898	0.741491642669053	5.86135464717767	4.83209577665405	3.29583571949752e-06	1.24113652497319e-05	3.24433826807007
FOLR1	-2.88303032619454	-4.0619528890667	-1.70410776332238	0.379711814959428	-4.8318687554951	3.29909065662643e-06	1.24208438879429e-05	3.90989294409483
STAC2	-3.2073488514594	-4.51891210647419	-1.8957855964446	1.59878340994434	-4.83179117658878	3.3002036650551e-06	1.24222558796674e-05	3.75907846553423
C7orf11	-0.512570001897291	-0.722183977650789	-0.302956026143793	4.31152090699379	-4.83152408061239	3.30403841767038e-06	1.24339098333659e-05	3.39823384162662
CDCA7L	-1.08224908842029	-1.52486113510097	-0.639637041739611	4.31561300090143	-4.83120200491072	3.30866826557051e-06	1.24468664233634e-05	3.39847322899611
BUB3	0.542627955026599	0.320704779981219	0.764551130071978	7.37839674968173	4.83115203599427	3.30938713307551e-06	1.24468664233634e-05	3.20337851840134
SOS2	0.480284513300953	0.283857583367023	0.676711443234883	5.74831903289749	4.83113031643415	3.30969964420927e-06	1.24468664233634e-05	3.24654529291315
ELK1	-0.388110790740014	-0.546856601910654	-0.229364979569374	5.50745786063546	-4.83063964766644	3.31676723599196e-06	1.24706595674453e-05	3.25864808204151
MRPL18	-0.556252286589695	-0.783808994934641	-0.328695578244748	5.43758900955706	-4.82984690092441	3.32821685485799e-06	1.25109143184066e-05	3.25993021295318
TREX2	-1.42377601890917	-2.00635510060992	-0.841196937208421	-2.51406439433187	-4.82878629265532	3.34359507282417e-06	1.25659155750947e-05	4.11702302812271
ZBTB43	0.45792534631676	0.270530647454516	0.645320045179003	4.44493737797615	4.8282369974531	3.35158656890051e-06	1.25931376594425e-05	3.36774612613131
ARHGAP27	-0.668564534130781	-0.942217831941313	-0.39491123632025	4.51688464510159	-4.82718392391663	3.36695911145472e-06	1.26480746983078e-05	3.34927931327467
SMAD3	0.682678842160244	0.4032357342418	0.962121950078688	5.89026616996843	4.8269659875111	3.37014901801763e-06	1.26572330255e-05	3.22422467481267
BCOR	0.68615120973262	0.405282527139691	0.967019892325549	5.92295143327615	4.82689347388325	3.37121103927174e-06	1.2658100408623e-05	3.22146386716609
CCDC78	1.87250461793422	1.1060075214783	2.63900171439013	1.50432001356788	4.8268475409462	3.37188393229167e-06	1.2658100408623e-05	3.81619827141624
UBE2D1	-0.539529931649669	-0.760394013895966	-0.318665849403373	4.41780294409483	-4.82660375426034	3.37545745496794e-06	1.26686901537292e-05	3.36071603485115
ZNF860	0.987250097639522	0.583074076851801	1.39142611842724	2.22295811061466	4.82622805312893	3.38097181515779e-06	1.26865578610234e-05	3.7147224027174
S100A7	-4.71447013625047	-6.64479706449687	-2.78414320800406	-1.49861425798107	-4.82562109194877	3.38989893662362e-06	1.2717220592865e-05	4.0053441125941
LOC121838	-2.31837084904864	-3.26782130410979	-1.36892039398748	-3.29517405950695	-4.82460540020315	3.4048887105304e-06	1.27706086596164e-05	4.12754021875732
STBD1	0.683939906242017	0.403836548356114	0.964043264127919	4.52707536636269	4.82448352323262	3.40669170190542e-06	1.2774524567191e-05	3.34553775369543
JMJD8	0.581078658562658	0.343098958967214	0.819058358158102	6.47840991451283	4.82443224519032	3.40745056179456e-06	1.2774524567191e-05	3.18630881305088
MAD2L2	-0.683146521563349	-0.963035437847951	-0.403257605278746	4.72202712725337	-4.82257909220821	3.43498536272202e-06	1.28748850168559e-05	3.30712330684832
ZNF154	1.2396809643416	0.731728503310099	1.74763342537311	0.787371282745665	4.8221205350018	3.44183195241579e-06	1.28976752571271e-05	3.86613450556289
ZNF320	0.626593753289838	0.369790711711161	0.883396794868515	4.80080580677118	4.82099960538034	3.45862392270979e-06	1.29577156668092e-05	3.29307713787347
RASAL2	-0.578262811019605	-0.81529532080853	-0.34123030123068	5.44535443018017	-4.82023871157664	3.47006758922846e-06	1.29976964240059e-05	3.21891808805384
C19orf33	2.52910700135576	1.49182004217488	3.56639396053665	2.82671725137284	4.81747516085068	3.51193998434261e-06	1.31516097344692e-05	3.59626924071555
DNAJC28	0.62742166228864	0.37008557440511	0.88475775017217	0.682245852769694	4.8173701009337	3.5135414323389e-06	1.31546803671176e-05	3.8617347505397
FBXO32	-1.0318187178747	-1.45504924258193	-0.608588193167479	5.38917291620227	-4.81701077051655	3.51902412036519e-06	1.31722777447425e-05	3.21637760598712
ZNF700	0.496381905502018	0.292738239097251	0.700025571906785	4.13601126348975	4.81610816959378	3.53283263298732e-06	1.32210252803636e-05	3.36447447590943
MED26	-0.455063090022847	-0.6417628412773	-0.268363338768395	3.86744160608373	-4.81591785283499	3.53575089976363e-06	1.32290053113406e-05	3.40579287714244
WIPF3	-1.33035685355671	-1.87618497268418	-0.784528734429231	-0.699835595859347	-4.81574457734685	3.53840989019329e-06	1.32360119292497e-05	3.95712330896041
ALDH3A2	0.897843627098993	0.529368528534018	1.26631872566397	6.37401009553718	4.81441760922896	3.55883710542019e-06	1.33094656733033e-05	3.15089945119255
PSD4	0.59890138799932	0.353081976021636	0.844720799977005	6.14703694112595	4.81382549086895	3.56798891773069e-06	1.33407279991472e-05	3.15363483561005
FLJ10357	0.636833525911457	0.375397161939034	0.89826988988388	5.33528434897715	4.81294747424602	3.58160155063236e-06	1.33886517658882e-05	3.20425334689745
NRSN2	0.620238692438692	0.365573011439425	0.874904373437958	5.77065166780857	4.81215525585381	3.59392712760945e-06	1.34317440806061e-05	3.16777339842397
KPNA3	-0.443621718097981	-0.625807067596164	-0.261436368599799	5.75343171666924	-4.81116828126472	3.60934024696049e-06	1.34863539127827e-05	3.15838261719642
GDI2	-0.407485755784897	-0.574845076934768	-0.240126434635027	8.45365350776138	-4.81076036908307	3.61572909545317e-06	1.35072276661703e-05	3.13034313737191
C11orf73	-0.534865228785972	-0.754663273921284	-0.31506718365066	4.39589305388983	-4.80808058870105	3.65797373045412e-06	1.3662008388004e-05	3.29042630318341
PDIA2	-2.00571754189441	-2.83015615653762	-1.1812789272512	-3.73474288572023	-4.80687297990218	3.67716656428866e-06	1.37306443603973e-05	4.08042694897008
MED17	-0.41178457755337	-0.581083888819703	-0.242485266287038	4.93932917234045	-4.80580432521842	3.69423225225982e-06	1.37913088272986e-05	3.20644446582208
SEC24B	0.483539101211979	0.284714756027772	0.682363446396185	5.91023812436199	4.80521956074204	3.70360297693638e-06	1.38232259225654e-05	3.12816101591186
PPFIA4	-1.59175544919924	-2.24640466226121	-0.937106236137272	0.987601833021804	-4.80417582333189	3.72038587000024e-06	1.38827877077619e-05	3.76912502942447
MTERFD2	0.481114561641822	0.283238230654917	0.678990892628727	4.10794442405233	4.80403154823469	3.72271154212226e-06	1.38883872758298e-05	3.31765528063418
SCN4B	1.28126824203372	0.754293182891722	1.80824330117571	2.53345068903806	4.80398008819403	3.72354140333691e-06	1.38884051500931e-05	3.56835639140826
IL12A	-1.77685444896605	-2.50781232536502	-1.04589657256708	-2.31039709165752	-4.80297915779583	3.73971839601461e-06	1.39456534692322e-05	3.99671723210225
PFKFB1	1.76576092224495	1.03900483529226	2.49251700919764	-1.23003582985411	4.80058784975265	3.77864254988492e-06	1.40876832873118e-05	3.93507511561264
